count,noun_word,noun_pos,adj1_word,adj2_word,adj1_pos,adj2_pos
10,лига,NN,профессиональный,футбольный,JJ,JJ
1,лига,NN,разный,официальный,JJ,JJ
1,лига,NN,региональный,западный,JJ,JJ
1,лига,NN,региональный,юниорский,JJ,JJ
1,лига,NN,регулярный,футбольный,JJ,JJ
1,лига,NN,российский,хоккейный,JJ,JJ
1,лига,NN,русский,культурный,JJ,JJ
3,лига,NN,североамериканский,футбольный,JJ,JJ
1,лига,NN,сильный,шведский,JJ,JJ
1,лига,NN,советский,футбольный,JJ,JJ
1,лига,NN,украинский,футбольный,JJ,JJ
2,лига,NN,футбольный,национальный,JJ,JJ
1,лига,NN,футбольный,федеральный,JJ,JJ
1,лига,NN,шотландский,футбольный,JJ,JJ
3,лига,NN,юниорский,хоккейный,JJ,JJ
1,лига,NN,юношеский,футбольный,JJ,JJ
1,лига,NN,японский,бейсбольный,JJ,JJ
1,лига,NN,японский,футбольный,JJ,JJ
1,лиганд,NN,другой,донорный,JJ,JJ
1,лида,NN,мелодичный,синтезаторный,JJ,JJ
1,лидер,NN,авторитетный,неформальный,JJ,JJ
1,лидер,NN,американский,профсоюзный,JJ,JJ
1,лидер,NN,баджорский,духовный,JJ,JJ
1,лидер,NN,болгарский,коммунистический,JJ,JJ
1,лидер,NN,будущий,политический,JJ,JJ
1,лидер,NN,бывший,иракский,JJ,JJ
1,лидер,NN,ведущий,китайский,JJ,JJ
1,лидер,NN,ведущий,политический,JJ,JJ
1,лидер,NN,видный,политический,JJ,JJ
1,лидер,NN,влиятельный,чеченский,JJ,JJ
1,лидер,NN,выдающийся,военный,JJ,JJ
1,лидер,NN,высокопоставленный,деловой,JJ,JJ
1,лидер,NN,главный,партийный,JJ,JJ
1,лидер,NN,другой,англосаксонский,JJ,JJ
1,лидер,NN,другой,ведущий,JJ,JJ
1,лидер,NN,другой,профсоюзный,JJ,JJ
1,лидер,NN,другой,религиозный,JJ,JJ
1,лидер,NN,единый,интеллектуальный,JJ,JJ
1,лидер,NN,известный,чеченский,JJ,JJ
1,лидер,NN,индейский,религиозный,JJ,JJ
1,лидер,NN,крупный,мировой,JJ,JJ
1,лидер,NN,местный,партийный,JJ,JJ
1,лидер,NN,местный,религиозный,JJ,JJ
1,лидер,NN,нацистский,партийный,JJ,JJ
1,лидер,NN,новый,верховный,JJ,JJ
1,лидер,NN,новый,духовный,JJ,JJ
1,лидер,NN,новый,румынский,JJ,JJ
1,лидер,NN,новый,французский,JJ,JJ
1,лидер,NN,отдельный,местный,JJ,JJ
1,лидер,NN,пакистанский,духовный,JJ,JJ
1,лидер,NN,первый,постоянный,JJ,JJ
1,лидер,NN,первый,религиозный,JJ,JJ
1,лидер,NN,первый,советский,JJ,JJ
1,лидер,NN,провинциальный,военный,JJ,JJ
1,лидер,NN,прочий,арабский,JJ,JJ
1,лидер,NN,радикальный,студенческий,JJ,JJ
1,лидер,NN,ранний,адвентистский,JJ,JJ
1,лидер,NN,региональный,коммунистический,JJ,JJ
1,лидер,NN,сам,некоронованный,JJ,JJ
1,лидер,NN,сам,румынский,JJ,JJ
1,лидер,NN,современный,советский,JJ,JJ
1,лидер,NN,чернокожий,политический,JJ,JJ
1,лизинг,NN,международный,финансовый,JJ,JJ
1,лик,NN,огромный,тёмный,JJ,JJ
1,лилия,NN,больший,геральдический,JJ,JJ
1,лилия,NN,золотой,геральдический,JJ,JJ
1,лилия,NN,стебельчатый,морской,JJ,JJ
1,лиман,NN,мелководный,тавричанский,JJ,JJ
1,лиман,NN,многочисленный,естественный,JJ,JJ
1,лингвист,NN,будущий,профессиональный,JJ,JJ
1,лингвист,NN,видный,советский,JJ,JJ
1,лингвист,NN,выдающийся,швейцарский,JJ,JJ
1,лингвист,NN,известный,датский,JJ,JJ
1,лингвист,NN,современный,голландский,JJ,JJ
1,линейка,NN,гибкий,металлический,JJ,JJ
1,линейка,NN,круговой,логарифмический,JJ,JJ
1,линейка,NN,простой,логарифмический,JJ,JJ
1,линейка,NN,специализированный,продуктовый,JJ,JJ
1,линейка,NN,торжественный,пионерский,JJ,JJ
1,линз,NN,естественный,водный,JJ,JJ
1,линз,NN,красный,контактный,JJ,JJ
1,линз,NN,мягкий,контактный,JJ,JJ
1,линз,NN,одинаковый,плосковыпуклый,JJ,JJ
1,линз,NN,торический,контактный,JJ,JJ
1,линз,NN,цветной,контактный,JJ,JJ
1,линза,NN,большой,чечевицеобразный,JJ,JJ
1,линза,NN,газопроницаемый,контактный,JJ,JJ
1,линза,NN,гидрогелевой,контактный,JJ,JJ
1,линза,NN,жесткий,контактный,JJ,JJ
1,линза,NN,мягкий,контактный,JJ,JJ
1,линза,NN,оттеночный,контактный,JJ,JJ
1,линза,NN,первый,стеклянный,JJ,JJ
1,линза,NN,своеобразный,акустический,JJ,JJ
1,линза,NN,серебристый,контактный,JJ,JJ
1,линза,NN,современный,жесткий,JJ,JJ
1,линза,NN,специальный,контактный,JJ,JJ
1,линза,NN,темный,контактный,JJ,JJ
1,линза,NN,цветной,контактный,JJ,JJ
1,линзирование,NN,слабый,гравитационный,JJ,JJ
2,линия,NN,автобусный,внутриобластный,JJ,JJ
3,линия,NN,автобусный,маршрутный,JJ,JJ
1,линия,NN,автодорожный,маршрутный,JJ,JJ
1,линия,NN,автоматический,карусельный,JJ,JJ
1,линия,NN,агрессивный,гитарный,JJ,JJ
2,линия,NN,алексеевский,соединительный,JJ,JJ
1,линия,NN,альтернативный,временнуй,JJ,JJ
1,линия,NN,близкородственный,параллельный,JJ,JJ
1,линия,NN,боковой,сюжетный,JJ,JJ
1,линия,NN,больший,кольцевой,JJ,JJ
8,линия,NN,большой,кольцевой,JJ,JJ
1,линия,NN,бывший,государственный,JJ,JJ
2,линия,NN,важный,железнодорожный,JJ,JJ
1,линия,NN,важный,магистральный,JJ,JJ
1,линия,NN,важный,сюжетный,JJ,JJ
1,линия,NN,вертикальный,мировой,JJ,JJ
1,линия,NN,взаимоперпендикулный,прямой,JJ,JJ
1,линия,NN,внешний,береговой,JJ,JJ
1,линия,NN,внутриобластный,автобусный,JJ,JJ
2,линия,NN,внутриобластный,маршрутный,JJ,JJ
1,линия,NN,воздушный,контактный,JJ,JJ
1,линия,NN,второй,сюжетный,JJ,JJ
1,линия,NN,высоковольтный,опорный,JJ,JJ
1,линия,NN,высокоскоростный,регулярный,JJ,JJ
1,линия,NN,геометрический,прямой,JJ,JJ
1,линия,NN,гибкий,дипломатический,JJ,JJ
1,линия,NN,главный,водораздельный,JJ,JJ
1,линия,NN,главный,железнодорожный,JJ,JJ
1,линия,NN,главный,сюжетный,JJ,JJ
1,линия,NN,городской,трамвайный,JJ,JJ
1,линия,NN,грузовой,путиловский,JJ,JJ
1,линия,NN,грузовой,трамвайный,JJ,JJ
1,линия,NN,данный,железнодорожный,JJ,JJ
1,линия,NN,данный,сюжетный,JJ,JJ
1,линия,NN,двойной,параллельный,JJ,JJ
1,линия,NN,длинный,береговой,JJ,JJ
1,линия,NN,длинный,проводной,JJ,JJ
1,линия,NN,долговременный,оборонительный,JJ,JJ
1,линия,NN,дополнительный,сюжетный,JJ,JJ
1,линия,NN,другой,боковой,JJ,JJ
1,линия,NN,другой,клеточный,JJ,JJ
3,линия,NN,другой,сюжетный,JJ,JJ
1,линия,NN,другой,телефонный,JJ,JJ
1,линия,NN,единственный,кольцевой,JJ,JJ
1,линия,NN,единственный,однопутный,JJ,JJ
1,линия,NN,единый,сюжетный,JJ,JJ
1,линия,NN,естественный,береговой,JJ,JJ
1,линия,NN,заключительный,сюжетный,JJ,JJ
1,линия,NN,замкнутый,времениподобный,JJ,JJ
1,линия,NN,знаменитый,демаркационный,JJ,JJ
1,линия,NN,золотой,волнистый,JJ,JJ
1,линия,NN,извилистый,береговой,JJ,JJ
1,линия,NN,извилистый,боковой,JJ,JJ
1,линия,NN,исторический,красный,JJ,JJ
1,линия,NN,ишимский,оборонительный,JJ,JJ
1,линия,NN,кабельный,силовой,JJ,JJ
1,линия,NN,кавказский,военный,JJ,JJ
1,линия,NN,кировский,выборгский,JJ,JJ
1,линия,NN,кисловодский,кордонный,JJ,JJ
1,линия,NN,кольцевой,узкоколейный,JJ,JJ
1,линия,NN,коммерческий,высоковольтный,JJ,JJ
1,линия,NN,комсомольский,сокольнический,JJ,JJ
1,линия,NN,конвейерный,сборочный,JJ,JJ
1,линия,NN,конечный,филевский,JJ,JJ
1,линия,NN,короткий,прицельный,JJ,JJ
1,линия,NN,короткий,прямой,JJ,JJ
1,линия,NN,красный,диагональный,JJ,JJ
1,линия,NN,красный,продольный,JJ,JJ
1,линия,NN,краткосрочный,кредитный,JJ,JJ
1,линия,NN,крупный,железнодорожный,JJ,JJ
1,линия,NN,лучший,передний,JJ,JJ
1,линия,NN,люблинский,дмитровский,JJ,JJ
3,линия,NN,магнитный,силовой,JJ,JJ
1,линия,NN,материнский,генетический,JJ,JJ
1,линия,NN,междугородний,троллейбусный,JJ,JJ
1,линия,NN,международный,почтовый,JJ,JJ
1,линия,NN,международный,телефонный,JJ,JJ
1,линия,NN,межштатовый,магистральный,JJ,JJ
6,линия,NN,местный,воздушный,JJ,JJ
2,линия,NN,местный,железнодорожный,JJ,JJ
1,линия,NN,морской,береговой,JJ,JJ
1,линия,NN,морской,волнообразный,JJ,JJ
1,линия,NN,морской,паромный,JJ,JJ
1,линия,NN,мощный,долговременный,JJ,JJ
1,линия,NN,наземный,внеуличный,JJ,JJ
1,линия,NN,небольшой,береговой,JJ,JJ
1,линия,NN,незначительный,сюжетный,JJ,JJ
1,линия,NN,неизвестный,параллельный,JJ,JJ
1,линия,NN,немногие,междугородний,JJ,JJ
1,линия,NN,непосредственный,коммутационный,JJ,JJ
1,линия,NN,непрерывный,волнистый,JJ,JJ
1,линия,NN,непрерывный,мужской,JJ,JJ
1,линия,NN,неэкранированный,проводной,JJ,JJ
1,линия,NN,неэкстренный,телефонный,JJ,JJ
1,линия,NN,неясный,сюжетный,JJ,JJ
1,линия,NN,новый,временный,JJ,JJ
1,линия,NN,новый,высокоскоростный,JJ,JJ
2,линия,NN,новый,железнодорожный,JJ,JJ
1,линия,NN,новый,коммуникационный,JJ,JJ
1,линия,NN,новый,кордонный,JJ,JJ
1,линия,NN,новый,оборонительный,JJ,JJ
2,линия,NN,новый,производственный,JJ,JJ
5,линия,NN,новый,трамвайный,JJ,JJ
2,линия,NN,новый,троицкий,JJ,JJ
1,линия,NN,новый,фиолетовый,JJ,JJ
1,линия,NN,новый,хордовой,JJ,JJ
1,линия,NN,ныняшний,замоскворецкий,JJ,JJ
2,линия,NN,общий,береговой,JJ,JJ
1,линия,NN,однойиненный,косметический,JJ,JJ
2,линия,NN,однопутный,железнодорожный,JJ,JJ
1,линия,NN,октябрьский,калужскойрижский,JJ,JJ
1,линия,NN,оптический,информационный,JJ,JJ
1,линия,NN,оренбургский,пограничный,JJ,JJ
1,линия,NN,оригинальный,сюжетный,JJ,JJ
1,линия,NN,основной,воздушный,JJ,JJ
1,линия,NN,основной,оперативный,JJ,JJ
1,линия,NN,основной,политический,JJ,JJ
12,линия,NN,основной,сюжетный,JJ,JJ
1,линия,NN,основной,трамвайный,JJ,JJ
2,линия,NN,основной,эволюционный,JJ,JJ
1,линия,NN,особый,шведтский,JJ,JJ
1,линия,NN,отдельный,спектральный,JJ,JJ
1,линия,NN,отдельный,сюжетный,JJ,JJ
1,линия,NN,открытый,симметричный,JJ,JJ
1,линия,NN,отчетливый,темный,JJ,JJ
3,линия,NN,параллельный,сюжетный,JJ,JJ
2,линия,NN,пассажирский,паромный,JJ,JJ
1,линия,NN,первый,автоматический,JJ,JJ
1,линия,NN,первый,внутригородский,JJ,JJ
2,линия,NN,первый,железнодорожный,JJ,JJ
1,линия,NN,первый,коммерческий,JJ,JJ
1,линия,NN,первый,меридианный,JJ,JJ
1,линия,NN,первый,подземный,JJ,JJ
1,линия,NN,первый,телефонный,JJ,JJ
3,линия,NN,первый,трамвайный,JJ,JJ
3,линия,NN,первый,троллейбусный,JJ,JJ
1,линия,NN,перпендикулярный,отвесный,JJ,JJ
1,линия,NN,плотный,басовый,JJ,JJ
1,линия,NN,подобный,разделительный,JJ,JJ
1,линия,NN,последний,трамвайный,JJ,JJ
1,линия,NN,приватный,железнодорожный,JJ,JJ
1,линия,NN,пригородный,трамвайный,JJ,JJ
1,линия,NN,продольный,осевой,JJ,JJ
1,линия,NN,протяженный,береговой,JJ,JJ
1,линия,NN,радикальный,партийный,JJ,JJ
1,линия,NN,различный,мировой,JJ,JJ
1,линия,NN,различный,сюжетный,JJ,JJ
1,линия,NN,разный,восточный,JJ,JJ
1,линия,NN,регулярный,паромный,JJ,JJ
1,линия,NN,регулярный,пароходный,JJ,JJ
1,линия,NN,сам,железнодорожный,JJ,JJ
1,линия,NN,светодиодный,ограничительный,JJ,JJ
1,линия,NN,светоподобный,мировой,JJ,JJ
1,линия,NN,серебряный,волнистый,JJ,JJ
1,линия,NN,серебряный,волнообразный,JJ,JJ
1,линия,NN,серебряный,прямой,JJ,JJ
1,линия,NN,сильный,абсорбционный,JJ,JJ
1,линия,NN,симметричный,полосковый,JJ,JJ
1,линия,NN,синий,волновой,JJ,JJ
1,линия,NN,скомканный,сюжетный,JJ,JJ
1,линия,NN,следующий,паромный,JJ,JJ
1,линия,NN,сложный,береговой,JJ,JJ
1,линия,NN,сложный,сюжетный,JJ,JJ
1,линия,NN,собственный,ювелирный,JJ,JJ
1,линия,NN,специальный,трехметровый,JJ,JJ
1,линия,NN,сплошной,зеленый,JJ,JJ
1,линия,NN,сплошной,поперечный,JJ,JJ
1,линия,NN,спокойный,горизонтальный,JJ,JJ
1,линия,NN,стандартный,телефонный,JJ,JJ
1,линия,NN,старый,оборонительный,JJ,JJ
1,линия,NN,старый,сюжетный,JJ,JJ
1,линия,NN,строгий,вертикальный,JJ,JJ
1,линия,NN,сунженский,кордонный,JJ,JJ
1,линия,NN,таганский,краснопресненский,JJ,JJ
1,линия,NN,темный,длинный,JJ,JJ
1,линия,NN,тонкий,пунктирный,JJ,JJ
1,линия,NN,трансатлантический,телеграфный,JJ,JJ
1,линия,NN,трансконтинентальный,железнодорожный,JJ,JJ
1,линия,NN,тупиковый,железнодорожный,JJ,JJ
1,линия,NN,туристический,трамвайный,JJ,JJ
1,линия,NN,туристический,троллейбусный,JJ,JJ
1,линия,NN,уникальный,железнодорожный,JJ,JJ
2,линия,NN,царицынский,сторожевой,JJ,JJ
1,линия,NN,целый,сюжетный,JJ,JJ
1,линия,NN,цифровой,радиолинейный,JJ,JJ
1,линия,NN,цифровой,радиорелейный,JJ,JJ
1,линия,NN,частный,железнодорожный,JJ,JJ
3,линия,NN,черноморский,береговой,JJ,JJ
1,линия,NN,щеткий,интерференционный,JJ,JJ
1,линия,NN,яркий,неизвестный,JJ,JJ
1,линкор,NN,новый,бразильский,JJ,JJ
1,линкор,NN,новый,германский,JJ,JJ
1,линкор,NN,первый,британский,JJ,JJ
1,линкор,NN,первый,поствашингтонский,JJ,JJ
1,лир,NN,золотой,турецкий,JJ,JJ
2,лира,NN,новый,турецкий,JJ,JJ
1,лирик,NN,главный,греческий,JJ,JJ
1,лирика,NN,античный,любовный,JJ,JJ
1,лирика,NN,европейский,романтический,JJ,JJ
1,лирика,NN,мрачный,пессимистичный,JJ,JJ
1,лирика,NN,мягкий,грустный,JJ,JJ
1,лирика,NN,национальный,немецкий,JJ,JJ
1,лирика,NN,религиозный,христианский,JJ,JJ
1,лирика,NN,шведский,любовный,JJ,JJ
1,лисица,NN,гигантский,летучий,JJ,JJ
1,лисица,NN,тонганский,летучий,JJ,JJ
1,лисица,NN,черный,бегущий,JJ,JJ
1,лист,NN,бронзовый,фиговой,JJ,JJ
1,лист,NN,верхний,лобовой,JJ,JJ
1,лист,NN,верхний,лобовый,JJ,JJ
1,лист,NN,выштампованный,алюминиевый,JJ,JJ
1,лист,NN,гладкий,кожистый,JJ,JJ
1,лист,NN,голштинский,крапивный,JJ,JJ
1,лист,NN,гомогенный,броневой,JJ,JJ
1,лист,NN,дополнительный,бортовой,JJ,JJ
3,лист,NN,золотой,дубовой,JJ,JJ
1,лист,NN,катаный,броневой,JJ,JJ
1,лист,NN,клепаный,стальной,JJ,JJ
1,лист,NN,крупный,зеленый,JJ,JJ
1,лист,NN,лобовой,верхний,JJ,JJ
1,лист,NN,лопастный,красивый,JJ,JJ
1,лист,NN,мясистый,мечевидный,JJ,JJ
1,лист,NN,мясистый,сочной,JJ,JJ
1,лист,NN,накладной,декоративный,JJ,JJ
1,лист,NN,небольшой,низовой,JJ,JJ
1,лист,NN,небольшой,тонкий,JJ,JJ
1,лист,NN,немногочисленный,рукописный,JJ,JJ
1,лист,NN,откидный,кормовой,JJ,JJ
1,лист,NN,параллельный,броневой,JJ,JJ
1,лист,NN,первичный,настоящий,JJ,JJ
1,лист,NN,первый,броневой,JJ,JJ
1,лист,NN,передний,скуловой,JJ,JJ
1,лист,NN,пленчатый,шиловидный,JJ,JJ
1,лист,NN,помесячный,расчетный,JJ,JJ
1,лист,NN,сидячий,супротивный,JJ,JJ
1,лист,NN,средний,лобовой,JJ,JJ
1,лист,NN,средний,лобовый,JJ,JJ
1,лист,NN,тонкий,двухслойный,JJ,JJ
1,лист,NN,тонкий,свинцовый,JJ,JJ
1,лист,NN,тяжелый,золотой,JJ,JJ
1,лист,NN,узкий,длинный,JJ,JJ
1,лист,NN,характерный,дельтовидный,JJ,JJ
1,лист,NN,широкий,плоский,JJ,JJ
1,лист,NN,широкий,темно-зеленый,JJ,JJ
1,листва,NN,красивый,осенний,JJ,JJ
1,листок,NN,киевский,глаголический,JJ,JJ
1,листочек,NN,плоский,зародышевый,JJ,JJ
1,листочка,NN,маленький,металлический,JJ,JJ
1,литание,NN,первый,торжественный,JJ,JJ
1,литератор,NN,другой,бессарабский,JJ,JJ
1,литератор,NN,известный,болгарский,JJ,JJ
1,литератор,NN,известный,русский,JJ,JJ
1,литератор,NN,известный,украинский,JJ,JJ
1,литератор,NN,левый,просоветский,JJ,JJ
1,литератор,NN,молодой,одесский,JJ,JJ
1,литератор,NN,молодой,радикальный,JJ,JJ
1,литератор,NN,первый,римский,JJ,JJ
1,литератор,NN,французский,гомосексуальный,JJ,JJ
1,литература,NN,аварский,художественный,JJ,JJ
1,литература,NN,американский,детский,JJ,JJ
1,литература,NN,американский,региональный,JJ,JJ
1,литература,NN,англоязычный,археологический,JJ,JJ
1,литература,NN,антипольский,реваншистский,JJ,JJ
1,литература,NN,античный,платонический,JJ,JJ
1,литература,NN,античный,художественный,JJ,JJ
1,литература,NN,армянский,иноязычный,JJ,JJ
1,литература,NN,богатый,русский,JJ,JJ
1,литература,NN,богатый,светский,JJ,JJ
1,литература,NN,греческий,драматический,JJ,JJ
1,литература,NN,греческий,романтический,JJ,JJ
1,литература,NN,громадный,полемический,JJ,JJ
1,литература,NN,грузинский,переводческий,JJ,JJ
1,литература,NN,детский,молдавский,JJ,JJ
1,литература,NN,дореволюционный,научный,JJ,JJ
1,литература,NN,дореволюционный,русскоязычный,JJ,JJ
1,литература,NN,доступный,авиационный,JJ,JJ
1,литература,NN,древний,восточный,JJ,JJ
1,литература,NN,другой,богослужебный,JJ,JJ
1,литература,NN,другой,духовный,JJ,JJ
1,литература,NN,другой,пропагандистский,JJ,JJ
1,литература,NN,еврейский,богословский,JJ,JJ
1,литература,NN,еврейский,эсхатологический,JJ,JJ
1,литература,NN,европейский,готический,JJ,JJ
1,литература,NN,европейский,исторический,JJ,JJ
1,литература,NN,западноевропейский,декадентский,JJ,JJ
1,литература,NN,западный,драматический,JJ,JJ
1,литература,NN,западный,логический,JJ,JJ
1,литература,NN,западный,художественный,JJ,JJ
1,литература,NN,зарубежный,научный,JJ,JJ
1,литература,NN,зарубежный,русский,JJ,JJ
1,литература,NN,иной,богословский,JJ,JJ
1,литература,NN,иностранный,научно-популярный,JJ,JJ
1,литература,NN,интерактивный,сетевой,JJ,JJ
1,литература,NN,ирландский,житийный,JJ,JJ
1,литература,NN,кабардинский,национальный,JJ,JJ
1,литература,NN,камерный,скрипичный,JJ,JJ
1,литература,NN,классический,аргентинский,JJ,JJ
1,литература,NN,классический,греческий,JJ,JJ
1,литература,NN,классический,детский,JJ,JJ
1,литература,NN,классический,испанский,JJ,JJ
1,литература,NN,классический,китайский,JJ,JJ
1,литература,NN,классический,персидский,JJ,JJ
1,литература,NN,мировой,геологический,JJ,JJ
2,литература,NN,мировой,научный,JJ,JJ
1,литература,NN,научный,исторический,JJ,JJ
1,литература,NN,национальный,латышский,JJ,JJ
1,литература,NN,негативный,утопический,JJ,JJ
1,литература,NN,немецкий,математический,JJ,JJ
1,литература,NN,немецкий,средневековый,JJ,JJ
1,литература,NN,новый,белорусский,JJ,JJ
1,литература,NN,новый,болгарский,JJ,JJ
1,литература,NN,новый,европейский,JJ,JJ
1,литература,NN,новый,научный,JJ,JJ
1,литература,NN,новый,немецкий,JJ,JJ
1,литература,NN,новый,хороший,JJ,JJ
1,литература,NN,новый,художественный,JJ,JJ
1,литература,NN,обширный,переводный,JJ,JJ
1,литература,NN,обширный,полемический,JJ,JJ
1,литература,NN,общеевропейский,художественный,JJ,JJ
1,литература,NN,первый,письменный,JJ,JJ
1,литература,NN,первый,христианский,JJ,JJ
1,литература,NN,первый,художественный,JJ,JJ
1,литература,NN,переводный,древнегреческий,JJ,JJ
1,литература,NN,передовой,русский,JJ,JJ
1,литература,NN,поздний,корейский,JJ,JJ
1,литература,NN,помещичий,буржуазный,JJ,JJ
1,литература,NN,популярный,математический,JJ,JJ
1,литература,NN,популярный,психологический,JJ,JJ
1,литература,NN,послевоенный,британский,JJ,JJ
1,литература,NN,прочий,религиозный,JJ,JJ
1,литература,NN,различный,мотивирующий,JJ,JJ
1,литература,NN,разнообразный,исторический,JJ,JJ
1,литература,NN,ранний,христианский,JJ,JJ
1,литература,NN,римский,научный,JJ,JJ
2,литература,NN,римский,христианский,JJ,JJ
1,литература,NN,римский,художественный,JJ,JJ
1,литература,NN,российский,жанровый,JJ,JJ
1,литература,NN,российский,исторический,JJ,JJ
1,литература,NN,российский,комментаторский,JJ,JJ
1,литература,NN,российский,учебный,JJ,JJ
1,литература,NN,русский,иппологический,JJ,JJ
1,литература,NN,русский,исторический,JJ,JJ
3,литература,NN,русский,классический,JJ,JJ
1,литература,NN,русскоязычный,шахматный,JJ,JJ
1,литература,NN,светский,еврейский,JJ,JJ
1,литература,NN,советский,еврейский,JJ,JJ
1,литература,NN,советский,молдавский,JJ,JJ
1,литература,NN,советский,художественный,JJ,JJ
1,литература,NN,современный,австрийский,JJ,JJ
1,литература,NN,современный,английский,JJ,JJ
1,литература,NN,современный,англоязычный,JJ,JJ
1,литература,NN,современный,белорусский,JJ,JJ
1,литература,NN,современный,бульварный,JJ,JJ
1,литература,NN,современный,дзэнский,JJ,JJ
1,литература,NN,современный,зарубежный,JJ,JJ
1,литература,NN,современный,иностранный,JJ,JJ
1,литература,NN,современный,испанский,JJ,JJ
1,литература,NN,современный,масонский,JJ,JJ
1,литература,NN,современный,монгольский,JJ,JJ
3,литература,NN,современный,научный,JJ,JJ
1,литература,NN,современный,палестинский,JJ,JJ
4,литература,NN,современный,русский,JJ,JJ
1,литература,NN,современный,специальный,JJ,JJ
1,литература,NN,современный,справочный,JJ,JJ
1,литература,NN,современный,украинский,JJ,JJ
2,литература,NN,современный,фантастический,JJ,JJ
1,литература,NN,современный,художественный,JJ,JJ
1,литература,NN,современный,чеченский,JJ,JJ
1,литература,NN,средневековый,арабский,JJ,JJ
1,литература,NN,средневековый,еврейский,JJ,JJ
1,литература,NN,старый,научный,JJ,JJ
1,литература,NN,текущий,психиатрический,JJ,JJ
1,литература,NN,французский,куртуазный,JJ,JJ
1,литература,NN,французский,математический,JJ,JJ
1,литература,NN,шведский,классический,JJ,JJ
1,литература,NN,эллинистический,псевдопифагорейский,JJ,JJ
1,литература,NN,эмигрантский,русский,JJ,JJ
1,литература,NN,эпический,письменный,JJ,JJ
1,литература,NN,японский,художественный,JJ,JJ
1,литературоведение,NN,официальный,марксистский,JJ,JJ
1,литературоведение,NN,послевоенный,советский,JJ,JJ
1,литография,NN,стандартный,электронный,JJ,JJ
1,литосфера,NN,первый,океанический,JJ,JJ
1,литургия,NN,еврейский,пасхальный,JJ,JJ
4,литургия,NN,первый,божественный,JJ,JJ
1,литургия,NN,первый,торжественный,JJ,JJ
1,лить,NN,художественный,каслинский,JJ,JJ
1,литье,NN,индивидуальный,художественный,JJ,JJ
1,литье,NN,тонкий,моравский,JJ,JJ
1,литье,NN,тонкостенный,посудный,JJ,JJ
3,литье,NN,художественный,чугунный,JJ,JJ
1,литье,NN,чугунный,художественный,JJ,JJ
1,лифт,NN,винтовый,пассажирский,JJ,JJ
1,лифт,NN,высокоскоростный,пассажирский,JJ,JJ
1,лифт,NN,открытый,технический,JJ,JJ
1,лифт,NN,первый,электрический,JJ,JJ
1,лифт,NN,различный,нестандартный,JJ,JJ
1,лифт,NN,современный,безредукторный,JJ,JJ
3,лихорадка,NN,калифорнийский,золотой,JJ,JJ
1,лихорадка,NN,недолгий,золотой,JJ,JJ
1,лицензирование,NN,обязательный,государственный,JJ,JJ
1,лицензия,NN,первый,нефтяной,JJ,JJ
1,лицензия,NN,свободный,некопилефтный,JJ,JJ
1,лицензия,NN,типовой,собственнический,JJ,JJ
1,лицензия,NN,украинский,тренерский,JJ,JJ
1,лицея,NN,нежинский,юридический,JJ,JJ
1,лицея,NN,сумской,профессиональный,JJ,JJ
1,лицо,NN,административный,должностной,JJ,JJ
1,лицо,NN,активный,юридический,JJ,JJ
1,лицо,NN,анкарский,анатолийский,JJ,JJ
1,лицо,NN,армянский,духовный,JJ,JJ
1,лицо,NN,афганский,духовный,JJ,JJ
1,лицо,NN,бывший,официальный,JJ,JJ
1,лицо,NN,видный,гражданский,JJ,JJ
1,лицо,NN,влиятельный,государственный,JJ,JJ
1,лицо,NN,восточнотиморский,гражданский,JJ,JJ
4,лицо,NN,выборный,должностной,JJ,JJ
41,лицо,NN,высший,должностной,JJ,JJ
1,лицо,NN,высший,духовный,JJ,JJ
1,лицо,NN,высший,начальствующий,JJ,JJ
1,лицо,NN,высший,официальный,JJ,JJ
3,лицо,NN,главный,действовать,JJ,JJ
2,лицо,NN,главный,должностной,JJ,JJ
1,лицо,NN,главный,рекламный,JJ,JJ
1,лицо,NN,государственный,должностной,JJ,JJ
2,лицо,NN,государственный,профессиональный,JJ,JJ
2,лицо,NN,демидовский,юридический,JJ,JJ
1,лицо,NN,другой,авторитетный,JJ,JJ
1,лицо,NN,другой,влиятельный,JJ,JJ
1,лицо,NN,другой,доверенный,JJ,JJ
5,лицо,NN,другой,должностной,JJ,JJ
2,лицо,NN,другой,заинтересованный,JJ,JJ
1,лицо,NN,другой,исторический,JJ,JJ
1,лицо,NN,единственный,исторический,JJ,JJ
1,лицо,NN,израильский,гражданский,JJ,JJ
1,лицо,NN,израильский,официальный,JJ,JJ
1,лицо,NN,иной,должностной,JJ,JJ
1,лицо,NN,иной,неизбранный,JJ,JJ
5,лицо,NN,иностранный,юридический,JJ,JJ
1,лицо,NN,испанский,должностной,JJ,JJ
1,лицо,NN,ключевой,должностной,JJ,JJ
1,лицо,NN,конкретный,государственный,JJ,JJ
3,лицо,NN,консульский,должностной,JJ,JJ
1,лицо,NN,местный,влиятельный,JJ,JJ
1,лицо,NN,местный,католический,JJ,JJ
1,лицо,NN,молодой,духовный,JJ,JJ
1,лицо,NN,невыборный,должностной,JJ,JJ
1,лицо,NN,недействующий,юридический,JJ,JJ
1,лицо,NN,независимый,должностной,JJ,JJ
1,лицо,NN,основной,должностной,JJ,JJ
1,лицо,NN,остальной,должностной,JJ,JJ
